
请 把 那些 照片 都 发 给 我 。,请把那些照片都发给我。,qǐng bǎ nàxiē zhàopiàn dū fā gěi wǒ 。,Please send me all those photos.,[sound:hsk2_grammar_sent588.mp3],:: Subj. + 把 + Obj. + Verb + 给 + Recipient ::,Describing actions,"Verbs followed by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASGMMHTQ
我 已经 把 车 卖 给 了 一 个 朋友 。,我已经把车卖给了一个朋友。,wǒ yǐjīng bǎ chē mài gěi le yī gè péngyǒu 。,I have sold the car to a friend.,[sound:hsk2_grammar_sent589.mp3],:: Subj. + 把 + Obj. + Verb + 给 + Recipient ::,Describing actions,"Verbs followed by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASGMMHTQ
请 把 盐 递 给 我 ，谢谢 。,请把盐递给我，谢谢。,qǐng bǎ yán dì gěi wǒ ，xièxiè 。,"Please pass me the salt, thank you.",[sound:hsk2_grammar_sent590.mp3],:: Subj. + 把 + Obj. + Verb + 给 + Recipient ::,Describing actions,"Verbs followed by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASGMMHTQ
可以 把 这 本 书 借 给 我 吗 ？,可以把这本书借给我吗？,kěyǐ bǎ zhè běn shū jiè gěi wǒ ma ？,Can you lend me this book?,[sound:hsk2_grammar_sent591.mp3],:: Subj. + 把 + Obj. + Verb + 给 + Recipient ::,Describing actions,"Verbs followed by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASGMMHTQ
她 嫁 给 了 一 个 有钱 的 老头 。,她嫁给了一个有钱的老头。,tā jià gěi le yī gè yǒuqián de lǎotóu 。,She married a rich old man.,[sound:hsk2_grammar_sent592.mp3],:: Subj. + 把 + Obj. + Verb + 给 + Recipient ::,Describing actions,"Verbs followed by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASGMMHTQ
她 爸爸 把 她 嫁 给 了 一 个 有钱 的 老头 。,她爸爸把她嫁给了一个有钱的老头。,tā bàbà bǎ tā jià gěi le yī gè yǒuqián de lǎotóu 。,Her father married her to a rich old man.,[sound:hsk2_grammar_sent593.mp3],:: Subj. + 把 + Obj. + Verb + 给 + Recipient ::,Describing actions,"Verbs followed by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASGMMHTQ
现在 不要 给 他 打 电话 。,现在不要给他打电话。,xiànzài bùyào gěi tā dǎ diànhuà 。,Don't call him now.,[sound:hsk2_grammar_sent594.mp3],:: Subj. + 给 + Target + [Verb Phrase] ::,,"Verbs preceded by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASG3ORNN
请 快点 给 我 回 邮件 。,请快点给我回邮件。,qǐng kuàidiǎn gěi wǒ húi yóujiàn 。,Please email me back quickly.,[sound:hsk2_grammar_sent595.mp3],:: Subj. + 给 + Target + [Verb Phrase] ::,,"Verbs preceded by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASG3ORNN
他 说 他 会 给 我 写 信 的 。,他说他会给我写信的。,tā shuō tā hùi gěi wǒ xiě xìn de 。,He said he would write to me.,[sound:hsk2_grammar_sent596.mp3],:: Subj. + 给 + Target + [Verb Phrase] ::,,"Verbs preceded by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASG3ORNN
你 可以 给 大家 读 一下 吗 ？,你可以给大家读一下吗？,nǐ kěyǐ gěi dàjiā dú yīxià ma ？,Can you read it for everyone?,[sound:hsk2_grammar_sent597.mp3],:: Subj. + 给 + Target + [Verb Phrase] ::,,"Verbs preceded by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASG3ORNN
我 给 你 发 短信 了 ，你 怎么 不 回 ？,我给你发短信了，你怎么不回？,wǒ gěi nǐ fā duǎnxìn le ，nǐ zěnyāo bù húi ？,"I texted you, why didn't you reply?",[sound:hsk2_grammar_sent598.mp3],:: Subj. + 给 + Target + [Verb Phrase] ::,,"Verbs preceded by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASG3ORNN
她 的 粉丝 常常 给 她 寄 礼物 。,她的粉丝常常给她寄礼物。,tā de fěnsī chángcháng gěi tā jì lǐwù 。,Her fans often send her gifts.,[sound:hsk2_grammar_sent599.mp3],:: Subj. + 给 + Target + [Verb Phrase] ::,,"Verbs preceded by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASG3ORNN
小 时候 ，妈妈 每天 都 给 我 讲 故事 。,小时候，妈妈每天都给我讲故事。,xiǎo shíhòu ，māmā měitiān dū gěi wǒ jiǎng gùshì 。,"As a child, my mother told me stories every day.",[sound:hsk2_grammar_sent600.mp3],:: Subj. + 给 + Target + [Verb Phrase] ::,,"Verbs preceded by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASG3ORNN
爸爸 应该 给 儿子 道歉 。,爸爸应该给儿子道歉。,bàbà yìnggāi gěi érzǐ dàoqiàn 。,Dad should apologize to his son.,[sound:hsk2_grammar_sent601.mp3],:: Subj. + 给 + Target + [Verb Phrase] ::,,"Verbs preceded by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASG3ORNN
谁 能 给 我 解释 一下 ？,谁能给我解释一下？,shúi néng gěi wǒ jiěshì yīxià ？,Can anyone explain it to me?,[sound:hsk2_grammar_sent602.mp3],:: Subj. + 给 + Target + [Verb Phrase] ::,,"Verbs preceded by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASG3ORNN
老板 让 我 明天 给 客户 介绍 我们 的 新 产品 。,老板让我明天给客户介绍我们的新产品。,lǎobǎn ràng wǒ míngtiān gěi kèhù jièshào wǒmen de xīn chǎnpǐn 。,The boss asked me to introduce our new product to the customer tomorrow.,[sound:hsk2_grammar_sent603.mp3],:: Subj. + 给 + Target + [Verb Phrase] ::,,"Verbs preceded by ""gei""",https://resources.allsetlearning.com/chinese/grammar/ASG3ORNN
老师，我 可以 问 你 一 个 问题 吗 ？,老师，我可以问你一个问题吗？,lǎoshī，wǒ kěyǐ wèn nǐ yī gè wèntí ma ？,"Teacher, can I ask you a question?",[sound:hsk2_grammar_sent604.mp3],:: Subj. + Verb + [Indirect Obj.] + [Direct Obj.] ::,,Verbs that take double objects,https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
大家 都 叫 他 “怪叔叔” 。,大家都叫他“怪叔叔”。,dàjiā dū jiào tā “guàishūshū” 。,"Everyone calls him ""blame uncle"".",[sound:hsk2_grammar_sent605.mp3],:: Subj. + Verb + [Indirect Obj.] + [Direct Obj.] ::,,Verbs that take double objects,https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
我 想 告诉 你 一 个 好 消息 。,我想告诉你一个好消息。,wǒ xiǎng gàosù nǐ yī gè hǎo xiāoxī 。,I want to tell you good news.,[sound:hsk2_grammar_sent606.mp3],:: Subj. + Verb + [Indirect Obj.] + [Direct Obj.] ::,,Verbs that take double objects,https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
他们 给 了 你 多少 钱 ？,他们给了你多少钱？,tāmen gěi le nǐ duōshǎo qián ？,How much did they give you?,[sound:hsk2_grammar_sent607.mp3],:: Subj. + Verb + [Indirect Obj.] + [Direct Obj.] ::,,Verbs that take double objects,https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
他 送 了 女朋友 很 多 花 。,他送了女朋友很多花。,tā sòng le nv̌péngyǒu hěn duō huā 。,He gave his girlfriend a lot of flowers.,[sound:hsk2_grammar_sent608.mp3],:: Subj. + Verb + [Indirect Obj.] + [Direct Obj.] ::,,Verbs that take double objects,https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
我 想 送给 你 一 本 书 。,我想送给你一本书。,wǒ xiǎng sònggěi nǐ yī běn shū 。,I want to give you a book.,[sound:hsk2_grammar_sent609.mp3],:: Subj. + Verb + [Indirect Obj.] + [Direct Obj.] ::,,Verbs that take double objects,https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
爸爸 要 送给 我 一 个 很 贵 的 生日 礼物 。,爸爸要送给我一个很贵的生日礼物。,bàbà yào sònggěi wǒ yī gè hěn gùi de shēngrì lǐwù 。,Dad will give me a very expensive birthday present.,[sound:hsk2_grammar_sent610.mp3],:: Subj. + Verb + [Indirect Obj.] + [Direct Obj.] ::,,Verbs that take double objects,https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
你 可以 借 我 两 千 块 钱 吗 ？,你可以借我两千块钱吗？,nǐ kěyǐ jiè wǒ liǎng qiān kuài qián ma ？,Can you lend me two thousand dollars?,[sound:hsk2_grammar_sent611.mp3],:: Subj. + Verb + [Indirect Obj.] + [Direct Obj.] ::,,Verbs that take double objects,https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
老板 刚 发给 我 上个月 的 工资 。,老板刚发给我上个月的工资。,lǎobǎn gāng fāgěi wǒ shànggèyuè de gōngzī 。,The boss just paid me the salary last month.,[sound:hsk2_grammar_sent612.mp3],:: Subj. + Verb + [Indirect Obj.] + [Direct Obj.] ::,,Verbs that take double objects,https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
这 个 人 骗 了 我 很 多 钱 。,这个人骗了我很多钱。,zhè gè rén piàn le wǒ hěn duō qián 。,This man lied to me a lot of money.,[sound:hsk2_grammar_sent613.mp3],:: Subj. + Verb + [Indirect Obj.] + [Direct Obj.] ::,,Verbs that take double objects,https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
你们 觉得 我 画 得 怎么样 ？,你们觉得我画得怎么样？,nǐmen juédé wǒ huà dé zěnyāoyáng ？,What do you think of my painting?,[sound:hsk2_grammar_sent614.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
我们 觉得 你 画 得 很 好 。,我们觉得你画得很好。,wǒmen juédé nǐ huà dé hěn hǎo 。,We think you painted well.,[sound:hsk2_grammar_sent615.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
他 英语 说 得 怎么样 ？,他英语说得怎么样？,tā yīngyǔ shuō dé zěnyāoyáng ？,How does he speak English?,[sound:hsk2_grammar_sent616.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
他 英语 说 得 一般 。,他英语说得一般。,tā yīngyǔ shuō dé yībān 。,He speaks average English.,[sound:hsk2_grammar_sent617.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
你 做 得 不错 。,你做得不错。,nǐ zuò dé bùcuò 。,You are doing well.,[sound:hsk2_grammar_sent618.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
孩子们 学 得 挺 快 的 。,孩子们学得挺快的。,háizǐmen xué dé tǐng kuài de 。,The children learn very fast.,[sound:hsk2_grammar_sent619.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
我 吃 得 太 饱了 。,我吃得太饱了。,wǒ chī dé tài bǎole 。,I'm too full.,[sound:hsk2_grammar_sent620.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
你们 谈 得 顺利 吗 ？,你们谈得顺利吗？,nǐmen tán dé shùnlì ma ？,Are you talking smoothly?,[sound:hsk2_grammar_sent621.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
她 长 得 还 可以 。,她长得还可以。,tā cháng dé huán kěyǐ 。,She looks okay.,[sound:hsk2_grammar_sent622.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
你 说 中文 说 得 很 好 。,你说中文说得很好。,nǐ shuō zhōngwén shuō dé hěn hǎo 。,You speak Chinese very well.,[sound:hsk2_grammar_sent623.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
你 的 中文 说 得 很 好 。,你的中文说得很好。,nǐ de zhōngwén shuō dé hěn hǎo 。,Your Chinese is very good.,[sound:hsk2_grammar_sent624.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
你 做 菜 做 得 很 好 。,你做菜做得很好。,nǐ zuò cài zuò dé hěn hǎo 。,You cook very well.,[sound:hsk2_grammar_sent625.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
你 的 菜 做 得 很 好 。,你的菜做得很好。,nǐ de cài zuò dé hěn hǎo 。,Your food is well done.,[sound:hsk2_grammar_sent626.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
你 写 字 写 得 很 漂亮 。,你写字写得很漂亮。,nǐ xiě zì xiě dé hěn piāoliàng 。,You write beautifully.,[sound:hsk2_grammar_sent627.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
你 的 字 写 得 很 漂亮 。,你的字写得很漂亮。,nǐ de zì xiě dé hěn piāoliàng 。,Your words are very beautiful.,[sound:hsk2_grammar_sent628.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
味道 好 极了 。,味道好极了。,wèidào hǎo jíle 。,It tastes great.,[sound:hsk2_grammar_sent629.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
这里 的 天气 舒服 极了 。,这里的天气舒服极了。,zhèlǐ de tiānqì shūfú jíle 。,The weather here is extremely comfortable.,[sound:hsk2_grammar_sent630.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
他 的 袜子 臭 死了 。,他的袜子臭死了。,tā de wàzǐ chòu sǐle 。,His socks stink.,[sound:hsk2_grammar_sent631.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
小狗 可爱 死了 。,小狗可爱死了。,xiǎogǒu kěài sǐle 。,The puppy is cute and dead.,[sound:hsk2_grammar_sent632.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
老师 说 今天 没有 作业 ，我们 都 高兴 坏了 。,老师说今天没有作业，我们都高兴坏了。,lǎoshī shuō jīntiān méiyǒu zuòyè ，wǒmen dū gāoxīng huàile 。,"The teacher said that there is no homework today, we are all happy and broken",[sound:hsk2_grammar_sent633.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
找 不 到 孩子 ，妈妈 急 坏了 。,找不到孩子，妈妈急坏了。,zhǎo bù dào háizǐ ，māmā jí huàile 。,My mother was in a hurry when she couldn't find her child.,[sound:hsk2_grammar_sent634.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
她说得清楚,她说得清楚,tāshuōdéqīngchǔ,She made it clear,[sound:hsk2_grammar_sent635.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
他们做得好,他们做得好,tāmenzuòdéhǎo,They did well,[sound:hsk2_grammar_sent636.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
他跑得快,他跑得快,tāpǎodékuài,He runs fast,[sound:hsk2_grammar_sent637.mp3],:: Verb + 得 + [Degree Complement] ::,Expressing degree,Degree complement,https://resources.allsetlearning.com/chinese/grammar/ASG79STE
我 看 不 懂 这 本 书 。,我看不懂这本书。,wǒ kàn bù dǒng zhè běn shū 。,I can't read this book.,[sound:hsk2_grammar_sent638.mp3],:: Subj. + Verb + 不懂 ::,"Expressing result, Comprehending","Potential complement ""-bu dong"" for not understanding",https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
孩子们 看 不 懂 你 写 的 汉字 。,孩子们看不懂你写的汉字。,háizǐmen kàn bù dǒng nǐ xiě de hànzì 。,Children can't understand the Chinese characters you write.,[sound:hsk2_grammar_sent639.mp3],:: Subj. + Verb + 不懂 ::,"Expressing result, Comprehending","Potential complement ""-bu dong"" for not understanding",https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
你 看 不 懂 我 的 邮件 吗 ？,你看不懂我的邮件吗？,nǐ kàn bù dǒng wǒ de yóujiàn ma ？,Can't you read my email?,[sound:hsk2_grammar_sent640.mp3],:: Subj. + Verb + 不懂 ::,"Expressing result, Comprehending","Potential complement ""-bu dong"" for not understanding",https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
老板 的 中文 说 得 很好，可是 他 看 不 懂 中文 报纸 。,老板的中文说得很好，可是他看不懂中文报纸。,lǎobǎn de zhōngwén shuō dé hěnhǎo，kěshì tā kàn bù dǒng zhōngwén bàozhǐ 。,"The boss speaks Chinese very well, but he cannot read Chinese newspapers.",[sound:hsk2_grammar_sent641.mp3],:: Subj. + Verb + 不懂 ::,"Expressing result, Comprehending","Potential complement ""-bu dong"" for not understanding",https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
我 听 不 懂 上海话 。,我听不懂上海话。,wǒ tīng bù dǒng shànghǎihuà 。,I don't understand Shanghai dialect.,[sound:hsk2_grammar_sent642.mp3],:: Subj. + Verb + 不懂 ::,"Expressing result, Comprehending","Potential complement ""-bu dong"" for not understanding",https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
你们 听 不 懂 我 的 话 吗 ？,你们听不懂我的话吗？,nǐmen tīng bù dǒng wǒ de huà ma ？,Can't you understand me?,[sound:hsk2_grammar_sent643.mp3],:: Subj. + Verb + 不懂 ::,"Expressing result, Comprehending","Potential complement ""-bu dong"" for not understanding",https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
我 听 不 懂 你 说 的 英语 。,我听不懂你说的英语。,wǒ tīng bù dǒng nǐ shuō de yīngyǔ 。,I can't understand the English you speak.,[sound:hsk2_grammar_sent644.mp3],:: Subj. + Verb + 不懂 ::,"Expressing result, Comprehending","Potential complement ""-bu dong"" for not understanding",https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
我们 都 听 不 懂 你 的 意思 。,我们都听不懂你的意思。,wǒmen dū tīng bù dǒng nǐ de yìsī 。,We can't understand what you mean.,[sound:hsk2_grammar_sent645.mp3],:: Subj. + Verb + 不懂 ::,"Expressing result, Comprehending","Potential complement ""-bu dong"" for not understanding",https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
很 多 人 读 不懂 这 本 书 。,很多人读不懂这本书。,hěn duō rén dú bùdǒng zhè běn shū 。,Many people cannot read this book.,[sound:hsk2_grammar_sent646.mp3],:: Subj. + Verb + 不懂 ::,"Expressing result, Comprehending","Potential complement ""-bu dong"" for not understanding",https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
这 个 句子 很 难， 学生们 都 读 不 懂 。,这个句子很难，学生们都读不懂。,zhè gè jùzǐ hěn nán， xuéshēngmen dū dú bù dǒng 。,"This sentence is difficult, and the students can't read it.",[sound:hsk2_grammar_sent647.mp3],:: Subj. + Verb + 不懂 ::,"Expressing result, Comprehending","Potential complement ""-bu dong"" for not understanding",https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
你 吃 好 了 吗 ？,你吃好了吗？,nǐ chī hǎo le ma ？,Have you eaten,[sound:hsk2_grammar_sent648.mp3],:: Subj. + (没) + Verb + Adj. (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
对不起 ，我 记 错 了 时间 。,对不起，我记错了时间。,dùibùqǐ ，wǒ jì cuò le shíjiān 。,"Sorry, I remembered the wrong time.",[sound:hsk2_grammar_sent649.mp3],:: Subj. + (没) + Verb + Adj. (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
你 来 晚 了 ，我们 已经 关门 了 。,你来晚了，我们已经关门了。,nǐ lái wǎn le ，wǒmen yǐjīng guānmén le 。,"You are late, we are already closed.",[sound:hsk2_grammar_sent650.mp3],:: Subj. + (没) + Verb + Adj. (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
他 玩 坏 了 哥哥 的 玩具 。,他玩坏了哥哥的玩具。,tā wán huài le gēgē de wánjù 。,He broke his brother's toy.,[sound:hsk2_grammar_sent651.mp3],:: Subj. + (没) + Verb + Adj. (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
我 没 吃 饱 。,我没吃饱。,wǒ méi chī bǎo 。,I am not full.,[sound:hsk2_grammar_sent652.mp3],:: Subj. + (没) + Verb + Adj. (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
他 还 没 想 好 。,他还没想好。,tā huán méi xiǎng hǎo 。,He hasn't thought about it yet.,[sound:hsk2_grammar_sent653.mp3],:: Subj. + (没) + Verb + Adj. (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
我们 没 听 清楚 ，请 再 说 一遍 。,我们没听清楚，请再说一遍。,wǒmen méi tīng qīngchǔ ，qǐng zài shuō yībiàn 。,"We didn't hear clearly, please say it again.",[sound:hsk2_grammar_sent654.mp3],:: Subj. + (没) + Verb + Adj. (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
这 个 字 写 错 了 。,这个字写错了。,zhè gè zì xiě cuò le 。,This word is wrong.,[sound:hsk2_grammar_sent655.mp3],:: Subj. + (没) + Verb + Adj. (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
杯子 摔 坏 了 。,杯子摔坏了。,bēizǐ shuāi huài le 。,The cup broke.,[sound:hsk2_grammar_sent656.mp3],:: Subj. + (没) + Verb + Adj. (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
房间 打扫 干净 了 吗 ？,房间打扫干净了吗？,fángjiān dǎsǎo gānjìng le ma ？,Has the room been cleaned?,[sound:hsk2_grammar_sent657.mp3],:: Subj. + (没) + Verb + Adj. (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
你们 都 听 懂 了 吗 ？,你们都 听懂 了吗？,nǐmen dū tīng dǒng le ma ？,Do you all understand?,[sound:hsk2_grammar_sent658.mp3],:: Subj. + Verb + [One-syllable Verb] +了 (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
我 看 了 ，但是 没 看 懂 。,我看了，但是没看懂。,wǒ kàn le ，dànshì méi kàn dǒng 。,"I read it, but I didn't understand it.",[sound:hsk2_grammar_sent659.mp3],:: Subj. + Verb + [One-syllable Verb] +了 (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
你 踩 到 了 我 的 脚 。,你 踩到 了我的脚。,nǐ cǎi dào le wǒ de jiǎo 。,You stepped on my foot.,[sound:hsk2_grammar_sent660.mp3],:: Subj. + Verb + [One-syllable Verb] +了 (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
他 不小心 推 倒 了 一 个 老人 。,他不小心 推倒 了一个老人。,tā bùxiǎoxīn tūi dǎo le yī gè lǎorén 。,He accidentally pushed down an old man.,[sound:hsk2_grammar_sent661.mp3],:: Subj. + Verb + [One-syllable Verb] +了 (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
我 卖 掉 了 我 的 旧 手机 。,我 卖掉 了我的旧手机。,wǒ mài diào le wǒ de jìu shǒujī 。,I sold my old phone.,[sound:hsk2_grammar_sent662.mp3],:: Subj. + Verb + [One-syllable Verb] +了 (+ Obj.) ::,"Describing actions, Expressing result",Result complements,https://resources.allsetlearning.com/chinese/grammar/ASGNNMST
你 看 见 那 个 帅哥 了 吗 ？,你看见那个帅哥了吗？,nǐ kàn jiàn nà gè shuàigē le ma ？,Did you see the handsome guy?,[sound:hsk2_grammar_sent663.mp3],:: Subj. + (没) + Verb + 到 / 见 + Obj. ::,Expressing result,"Result complements ""-dao"" and ""-jian""",https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
你 看到 那 个 帅哥 了 吗 ？,你看到那个帅哥了吗？,nǐ kàndào nà gè shuàigē le ma ？,Did you see that handsome guy?,[sound:hsk2_grammar_sent664.mp3],:: Subj. + (没) + Verb + 到 / 见 + Obj. ::,Expressing result,"Result complements ""-dao"" and ""-jian""",https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
我 看 见 了 。,我看见了。,wǒ kàn jiàn le 。,I saw it.,[sound:hsk2_grammar_sent665.mp3],:: Subj. + (没) + Verb + 到 / 见 + Obj. ::,Expressing result,"Result complements ""-dao"" and ""-jian""",https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
我 看 到 了 。,我看到了。,wǒ kàn dào le 。,I saw.,[sound:hsk2_grammar_sent666.mp3],:: Subj. + (没) + Verb + 到 / 见 + Obj. ::,Expressing result,"Result complements ""-dao"" and ""-jian""",https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
你 听 见 了 吗 ？,你听见了吗？,nǐ tīng jiàn le ma ？,Did you hear that?,[sound:hsk2_grammar_sent667.mp3],:: Subj. + (没) + Verb + 到 / 见 + Obj. ::,Expressing result,"Result complements ""-dao"" and ""-jian""",https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
你 听 到 了 吗 ？,你听到了吗？,nǐ tīng dào le ma ？,Did you hear it?,[sound:hsk2_grammar_sent668.mp3],:: Subj. + (没) + Verb + 到 / 见 + Obj. ::,Expressing result,"Result complements ""-dao"" and ""-jian""",https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
你 没 看 到 那 个 帅哥 吗 ？,你没看到那个帅哥吗？,nǐ méi kàn dào nà gè shuàigē ma ？,Didn't you see the handsome guy?,[sound:hsk2_grammar_sent669.mp3],:: Subj. + (没) + Verb + 到 / 见 + Obj. ::,Expressing result,"Result complements ""-dao"" and ""-jian""",https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
你 没 看 见 那 个 帅哥 吗 ？,你没看见那个帅哥吗？,nǐ méi kàn jiàn nà gè shuàigē ma ？,Didn't you see the handsome guy?,[sound:hsk2_grammar_sent670.mp3],:: Subj. + (没) + Verb + 到 / 见 + Obj. ::,Expressing result,"Result complements ""-dao"" and ""-jian""",https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
我 没有 看 到 。,我没有看到。,wǒ méiyǒu kàn dào 。,I did not see.,[sound:hsk2_grammar_sent671.mp3],:: Subj. + (没) + Verb + 到 / 见 + Obj. ::,Expressing result,"Result complements ""-dao"" and ""-jian""",https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
